Class;Identifier;MIT-Addr.;IEC-Addr.;Type;Initial;Comment;Remark
VAR_GLOBAL;CTW92_01_02_S;X144;%IX324;BOOL;FALSE;Kylfläktar Remote;
VAR_GLOBAL;CTW92_01_02_ST;Y1DF;%QX479;BOOL;FALSE;Kylfläktar Start;
VAR_GLOBAL;CTW92_01_02_START;M2474;%MX0.2474;BOOL;FALSE;CTW92_01_02 Start signal;
VAR_GLOBAL;CTW92_01_02_STATUS_AUTO;M2477;%MX0.2477;BOOL;FALSE;CTW92_01_02 Status AUTO/MAN;
VAR_GLOBAL;CTW92_01_02_SummaAlarm;M2475;%MX0.2475;BOOL;FALSE;CTW92_01_02 Summa alarm;
VAR_GLOBAL;CTW92_01_02_TID_IDAG;D1740;%MD0.1740;REAL;0;CTW92_01_02 Drifttid idag minuter;
VAR_GLOBAL;CTW92_01_02_TID_IGAR;D1742;%MD0.1742;REAL;0;CTW92_01_02 Drifttid igår minuter;
VAR_GLOBAL;CTW92_01_02_TID_TOTAL;D1744;%MD0.1744;REAL;0;CTW92_01_02 Drifttid totalt hh.mm;
VAR_GLOBAL;CTW92_01_0X_ACC;D4780;%MD0.4780;REAL;0;Selector total acc tid minuter;
VAR_GLOBAL;CTW92_01_0X_MANSELECT;M775;%MX0.775;BOOL;FALSE;Selector manuell select objekt;
VAR_GLOBAL;CTW92_01_0X_ONTHEFLY;M779;%MX0.779;BOOL;FALSE;Select on the fly;
VAR_GLOBAL;CTW92_01_0X_QP1;M776;%MX0.776;BOOL;FALSE;Pri 1 vald för detta objekt;
VAR_GLOBAL;CTW92_01_0X_QP2;M777;%MX0.777;BOOL;FALSE;Pri 2 vald för detta objekt;
VAR_GLOBAL;CTW92_01_0X_QP3;M778;%MX0.778;BOOL;FALSE;Pri 3 vald för detta objekt;
VAR_GLOBAL;CTW92_01_0X_SELECTOR;D4784;%MW0.4784;INT;0;Intern selector;
VAR_GLOBAL;CTW92_01_0X_SET;D4782;%MD0.4782;REAL;0;Selector total set tid minuter;
VAR_GLOBAL;CTW92_02_01_A;X14A;%IX330;BOOL;FALSE;Kylfläktar Driftsklar;
VAR_GLOBAL;CTW92_02_01_ACOFAlarm;M2486;%MX0.2486;BOOL;FALSE;CTW92_02_01 ACOF alarm;
VAR_GLOBAL;CTW92_02_01_Alarm1;;;BOOL;FALSE;CTW92_02_01 Alarm signal från I/O;
VAR_GLOBAL;CTW92_02_01_Alarm2;;;BOOL;FALSE;CTW92_02_01 Alarm signal från I/O;
VAR_GLOBAL;CTW92_02_01_Alarm3;;;BOOL;FALSE;CTW92_02_01 Alarm signal från I/O;
VAR_GLOBAL;CTW92_02_01_Alarm4;;;BOOL;FALSE;CTW92_02_01 Alarm signal från I/O;
VAR_GLOBAL;CTW92_02_01_ANTAL_IDAG;D1766;%MD0.1766;REAL;0;CTW92_02_01 Starter idag minuter;
VAR_GLOBAL;CTW92_02_01_ANTAL_IGAR;D1768;%MD0.1768;REAL;0;CTW92_02_01 Starter igår minuter;
VAR_GLOBAL;CTW92_02_01_ANTAL_TOTAL;D1770;%MD0.1770;REAL;0;CTW92_02_01 Starter totalt;
VAR_GLOBAL;CTW92_02_01_AUTO_ON;;;BOOL;FALSE;CTW92_02_01 Auto start från logik;
VAR_GLOBAL;CTW92_02_01_D;X147;%IX327;BOOL;FALSE;Kylfläktar Drift;
VAR_GLOBAL;CTW92_02_01_HMI_AUTO;M2480;%MX0.2480;BOOL;FALSE;CTW92_02_01 HMI Auto manöver;
VAR_GLOBAL;CTW92_02_01_HMI_MAN;M2481;%MX0.2481;BOOL;FALSE;CTW92_02_01 HMI Man manöver;
VAR_GLOBAL;CTW92_02_01_HMI_OFF;M2483;%MX0.2483;BOOL;FALSE;CTW92_02_01 HMI Off manöver;
VAR_GLOBAL;CTW92_02_01_HMI_ON;M2482;%MX0.2482;BOOL;FALSE;CTW92_02_01 HMI On manöver;
VAR_GLOBAL;CTW92_02_01_Q;X149;%IX329;BOOL;FALSE;Kylfläktar Utlöst motorskydd;
VAR_GLOBAL;CTW92_02_01_REMOTE;M2488;%MX0.2488;BOOL;FALSE;CTW92_02_01 Remote;
VAR_GLOBAL;CTW92_02_01_RESET_ANTAL;;;BOOL;FALSE;CTW92_02_01 Nollställ antal starter;
VAR_GLOBAL;CTW92_02_01_RESET_TID;;;BOOL;FALSE;CTW92_02_01 Nollställ drifttider;
VAR_GLOBAL;CTW92_02_01_RESTART_ET;;;REAL;0;CTW92_02_01 Kvar på restarttid ms;
VAR_GLOBAL;CTW92_02_01_RUN;;;BOOL;FALSE;CTW92_02_01 Drift signal från I/O;
VAR_GLOBAL;CTW92_02_01_S;X148;%IX328;BOOL;FALSE;Kylfläktar Remote;
VAR_GLOBAL;CTW92_02_01_ST;Y1E0;%QX480;BOOL;FALSE;Kylfläktar Start;
VAR_GLOBAL;CTW92_02_01_START;M2484;%MX0.2484;BOOL;FALSE;CTW92_02_01 Start signal;
VAR_GLOBAL;CTW92_02_01_STATUS_AUTO;M2487;%MX0.2487;BOOL;FALSE;CTW92_02_01 Status AUTO/MAN;
VAR_GLOBAL;CTW92_02_01_SummaAlarm;M2485;%MX0.2485;BOOL;FALSE;CTW92_02_01 Summa alarm;
VAR_GLOBAL;CTW92_02_01_TID_IDAG;D1760;%MD0.1760;REAL;0;CTW92_02_01 Drifttid idag minuter;
VAR_GLOBAL;CTW92_02_01_TID_IGAR;D1762;%MD0.1762;REAL;0;CTW92_02_01 Drifttid igår minuter;
VAR_GLOBAL;CTW92_02_01_TID_TOTAL;D1764;%MD0.1764;REAL;0;CTW92_02_01 Drifttid totalt hh.mm;
VAR_GLOBAL;CTW92_02_02_A;X14E;%IX334;BOOL;FALSE;Kylfläktar Driftsklar;
VAR_GLOBAL;CTW92_02_02_ACOFAlarm;M2496;%MX0.2496;BOOL;FALSE;CTW92_02_02 ACOF alarm;
VAR_GLOBAL;CTW92_02_02_Alarm1;;;BOOL;FALSE;CTW92_02_02 Alarm signal från I/O;
VAR_GLOBAL;CTW92_02_02_Alarm2;;;BOOL;FALSE;CTW92_02_02 Alarm signal från I/O;
VAR_GLOBAL;CTW92_02_02_Alarm3;;;BOOL;FALSE;CTW92_02_02 Alarm signal från I/O;
VAR_GLOBAL;CTW92_02_02_Alarm4;;;BOOL;FALSE;CTW92_02_02 Alarm signal från I/O;
VAR_GLOBAL;CTW92_02_02_ANTAL_IDAG;D1786;%MD0.1786;REAL;0;CTW92_02_02 Starter idag minuter;
VAR_GLOBAL;CTW92_02_02_ANTAL_IGAR;D1788;%MD0.1788;REAL;0;CTW92_02_02 Starter igår minuter;
VAR_GLOBAL;CTW92_02_02_ANTAL_TOTAL;D1790;%MD0.1790;REAL;0;CTW92_02_02 Starter totalt;
VAR_GLOBAL;CTW92_02_02_AUTO_ON;;;BOOL;FALSE;CTW92_02_02 Auto start från logik;
VAR_GLOBAL;CTW92_02_02_D;X14B;%IX331;BOOL;FALSE;Kylfläktar Drift;
VAR_GLOBAL;CTW92_02_02_HMI_AUTO;M2490;%MX0.2490;BOOL;FALSE;CTW92_02_02 HMI Auto manöver;
VAR_GLOBAL;CTW92_02_02_HMI_MAN;M2491;%MX0.2491;BOOL;FALSE;CTW92_02_02 HMI Man manöver;
VAR_GLOBAL;CTW92_02_02_HMI_OFF;M2493;%MX0.2493;BOOL;FALSE;CTW92_02_02 HMI Off manöver;
VAR_GLOBAL;CTW92_02_02_HMI_ON;M2492;%MX0.2492;BOOL;FALSE;CTW92_02_02 HMI On manöver;
VAR_GLOBAL;CTW92_02_02_Q;X14D;%IX333;BOOL;FALSE;Kylfläktar Utlöst motorskydd;
VAR_GLOBAL;CTW92_02_02_REMOTE;M2498;%MX0.2498;BOOL;FALSE;CTW92_02_02 Remote;
VAR_GLOBAL;CTW92_02_02_RESET_ANTAL;;;BOOL;FALSE;CTW92_02_02 Nollställ antal starter;
VAR_GLOBAL;CTW92_02_02_RESET_TID;;;BOOL;FALSE;CTW92_02_02 Nollställ drifttider;
VAR_GLOBAL;CTW92_02_02_RESTART_ET;;;REAL;0;CTW92_02_02 Kvar på restarttid ms;
VAR_GLOBAL;CTW92_02_02_RUN;;;BOOL;FALSE;CTW92_02_02 Drift signal från I/O;
VAR_GLOBAL;CTW92_02_02_S;X14C;%IX332;BOOL;FALSE;Kylfläktar Remote;
VAR_GLOBAL;CTW92_02_02_ST;Y1E1;%QX481;BOOL;FALSE;Kylfläktar Start;
VAR_GLOBAL;CTW92_02_02_START;M2494;%MX0.2494;BOOL;FALSE;CTW92_02_02 Start signal;
VAR_GLOBAL;CTW92_02_02_STATUS_AUTO;M2497;%MX0.2497;BOOL;FALSE;CTW92_02_02 Status AUTO/MAN;
VAR_GLOBAL;CTW92_02_02_SummaAlarm;M2495;%MX0.2495;BOOL;FALSE;CTW92_02_02 Summa alarm;
VAR_GLOBAL;CTW92_02_02_TID_IDAG;D1780;%MD0.1780;REAL;0;CTW92_02_02 Drifttid idag minuter;
VAR_GLOBAL;CTW92_02_02_TID_IGAR;D1782;%MD0.1782;REAL;0;CTW92_02_02 Drifttid igår minuter;
VAR_GLOBAL;CTW92_02_02_TID_TOTAL;D1784;%MD0.1784;REAL;0;CTW92_02_02 Drifttid totalt hh.mm;
VAR_GLOBAL;CTW92_02_0X_ACC;D4790;%MD0.4790;REAL;0;Selector total acc tid minuter;
VAR_GLOBAL;CTW92_02_0X_MANSELECT;M780;%MX0.780;BOOL;FALSE;Selector manuell select objekt;
VAR_GLOBAL;CTW92_02_0X_ONTHEFLY;M784;%MX0.784;BOOL;FALSE;Select on the fly;
VAR_GLOBAL;CTW92_02_0X_QP1;M781;%MX0.781;BOOL;FALSE;Pri 1 vald för detta objekt;
VAR_GLOBAL;CTW92_02_0X_QP2;M782;%MX0.782;BOOL;FALSE;Pri 2 vald för detta objekt;
VAR_GLOBAL;CTW92_02_0X_QP3;M783;%MX0.783;BOOL;FALSE;Pri 3 vald för detta objekt;
VAR_GLOBAL;CTW92_02_0X_SELECTOR;D4794;%MW0.4794;INT;0;Intern selector;
VAR_GLOBAL;CTW92_02_0X_SET;D4792;%MD0.4792;REAL;0;Selector total set tid minuter;
VAR_GLOBAL;DO_HMI_Register;;;INT;0;Information till/från HMI Används inte;
VAR_GLOBAL;Driftsvar_Mixer;D106.2;%MX0.106.2;BOOL;FALSE;Sandtvätt Drift indikering bitar;
VAR_GLOBAL;Driftsvar_org_utlopp_ventil;D106.4;%MX0.106.4;BOOL;FALSE;Sandtvätt Drift indikering bitar;
VAR_GLOBAL;Driftsvar_Press;D106.1;%MX0.106.1;BOOL;FALSE;Sandtvätt Drift indikering bitar;
VAR_GLOBAL;Driftsvar_RoFas;D106.0;%MX0.106.0;BOOL;FALSE;Sandtvätt Drift indikering bitar;
VAR_GLOBAL;Driftsvar_SandSkruv;D106.3;%MX0.106.3;BOOL;FALSE;Sandtvätt Drift indikering bitar;
VAR_GLOBAL;Energi_1;X167;%IX359;BOOL;FALSE;Signal från Cambi, energicentral Brenner i drift;
VAR_GLOBAL;Energi_2;X168;%IX360;BOOL;FALSE;Signal från Cambi, energicentral Felles alarm kjel;
VAR_GLOBAL;Energi_3;X169;%IX361;BOOL;FALSE;Signal från Cambi, energicentral Matevannspumpe 1 drift;
VAR_GLOBAL;Energi_4;X16A;%IX362;BOOL;FALSE;Signal från Cambi, energicentral Matevannspumpe 2 drift;
VAR_GLOBAL;Energi_5;X16B;%IX363;BOOL;FALSE;Signal från Cambi, energicentral Matevannspumpe 1 feil;
VAR_GLOBAL;Energi_6;X16C;%IX364;BOOL;FALSE;Signal från Cambi, energicentral Matevannspumpe 2 feil;
VAR_GLOBAL;Energi_7;X16D;%IX365;BOOL;FALSE;Signal från Cambi, energicentral Gaslarm;
VAR_GLOBAL;EQU01_00_01_A;X43;%IX67;BOOL;FALSE;Hydraulaggregat Summalarm;
VAR_GLOBAL;EQU01_00_01_ACOFAlarm;M2106;%MX0.2106;BOOL;FALSE;EQU01_00_01 ACOF alarm;
VAR_GLOBAL;EQU01_00_01_Alarm1;;;BOOL;FALSE;EQU01_00_01 Alarm signal från I/O;
VAR_GLOBAL;EQU01_00_01_Alarm2;;;BOOL;FALSE;EQU01_00_01 Alarm signal från I/O;
VAR_GLOBAL;EQU01_00_01_Alarm3;;;BOOL;FALSE;EQU01_00_01 Alarm signal från I/O;
VAR_GLOBAL;EQU01_00_01_Alarm4;;;BOOL;FALSE;EQU01_00_01 Alarm signal från I/O;
VAR_GLOBAL;EQU01_00_01_ANTAL_IDAG;D1006;%MD0.1006;REAL;0;EQU01_00_01 Starter idag minuter;
VAR_GLOBAL;EQU01_00_01_ANTAL_IGAR;D1008;%MD0.1008;REAL;0;EQU01_00_01 Starter igår minuter;
VAR_GLOBAL;EQU01_00_01_ANTAL_TOTAL;D1010;%MD0.1010;REAL;0;EQU01_00_01 Starter totalt;
VAR_GLOBAL;EQU01_00_01_AUTO_ON;;;BOOL;FALSE;EQU01_00_01 Auto start från logik;
VAR_GLOBAL;EQU01_00_01_D;X40;%IX64;BOOL;FALSE;Hydraulaggregat Drift;
VAR_GLOBAL;EQU01_00_01_HMI_AUTO;M2100;%MX0.2100;BOOL;FALSE;EQU01_00_01 HMI Auto manöver;
VAR_GLOBAL;EQU01_00_01_HMI_MAN;M2101;%MX0.2101;BOOL;FALSE;EQU01_00_01 HMI Man manöver;
VAR_GLOBAL;EQU01_00_01_HMI_OFF;M2103;%MX0.2103;BOOL;FALSE;EQU01_00_01 HMI Off manöver;
VAR_GLOBAL;EQU01_00_01_HMI_ON;M2102;%MX0.2102;BOOL;FALSE;EQU01_00_01 HMI On manöver;
VAR_GLOBAL;EQU01_00_01_NS;X44;%IX68;BOOL;FALSE;Hydraulaggregat Utlöst nödstopp;
VAR_GLOBAL;EQU01_00_01_Q;X42;%IX66;BOOL;FALSE;Hydraulaggregat Utlöst säkring;
VAR_GLOBAL;EQU01_00_01_REMOTE;M2108;%MX0.2108;BOOL;FALSE;EQU01_00_01 Remote;
VAR_GLOBAL;EQU01_00_01_RESET_ANTAL;;;BOOL;FALSE;EQU01_00_01 Nollställ antal starter;
VAR_GLOBAL;EQU01_00_01_RESET_TID;;;BOOL;FALSE;EQU01_00_01 Nollställ drifttider;
VAR_GLOBAL;EQU01_00_01_RESTART_ET;;;REAL;0;EQU01_00_01 Kvar på restarttid ms;
VAR_GLOBAL;EQU01_00_01_RUN;;;BOOL;FALSE;EQU01_00_01 Drift signal från I/O;
VAR_GLOBAL;EQU01_00_01_S;X41;%IX65;BOOL;FALSE;Hydraulaggregat Remote;
VAR_GLOBAL;EQU01_00_01_ST;Y1A0;%QX416;BOOL;FALSE;Hydraulaggregat skrapgolv Start;
VAR_GLOBAL;EQU01_00_01_START;M2104;%MX0.2104;BOOL;FALSE;EQU01_00_01 Start signal;
VAR_GLOBAL;EQU01_00_01_STATUS_AUTO;M2107;%MX0.2107;BOOL;FALSE;EQU01_00_01 Status AUTO/MAN;
VAR_GLOBAL;EQU01_00_01_SummaAlarm;M2105;%MX0.2105;BOOL;FALSE;EQU01_00_01 Summa alarm;
VAR_GLOBAL;EQU01_00_01_TID_IDAG;D1000;%MD0.1000;REAL;0;EQU01_00_01 Drifttid idag minuter;
VAR_GLOBAL;EQU01_00_01_TID_IGAR;D1002;%MD0.1002;REAL;0;EQU01_00_01 Drifttid igår minuter;
VAR_GLOBAL;EQU01_00_01_TID_TOTAL;D1004;%MD0.1004;REAL;0;EQU01_00_01 Drifttid totalt hh.mm;
VAR_GLOBAL;EQU03_00_01_A;X9D;%IX157;BOOL;FALSE;Septikslam  Utl. Säkring 0=larm;
VAR_GLOBAL;EQU03_01_03_ACOFAlarm;M2606;%MX0.2606;BOOL;FALSE;EQU03_01_03 ACOF alarm;
VAR_GLOBAL;EQU03_01_03_Alarm1;;;BOOL;FALSE;EQU03_01_03 Alarm signal från I/O;
VAR_GLOBAL;EQU03_01_03_Alarm2;;;BOOL;FALSE;EQU03_01_03 Alarm signal från I/O;
VAR_GLOBAL;EQU03_01_03_Alarm3;;;BOOL;FALSE;EQU03_01_03 Alarm signal från I/O;
VAR_GLOBAL;EQU03_01_03_Alarm4;;;BOOL;FALSE;EQU03_01_03 Alarm signal från I/O;
VAR_GLOBAL;EQU03_01_03_ANTAL_IDAG;D2006;%MD0.2006;REAL;0;EQU03_01_03 Starter idag minuter;
VAR_GLOBAL;EQU03_01_03_ANTAL_IGAR;D2008;%MD0.2008;REAL;0;EQU03_01_03 Starter igår minuter;
VAR_GLOBAL;EQU03_01_03_ANTAL_TOTAL;D2010;%MD0.2010;REAL;0;EQU03_01_03 Starter totalt;
VAR_GLOBAL;EQU03_01_03_AUTO_ON;;;BOOL;FALSE;EQU03_01_03 Auto start från logik;
VAR_GLOBAL;EQU03_01_03_HMI_AUTO;M2600;%MX0.2600;BOOL;FALSE;EQU03_01_03 HMI Auto manöver;
VAR_GLOBAL;EQU03_01_03_HMI_MAN;M2601;%MX0.2601;BOOL;FALSE;EQU03_01_03 HMI Man manöver;
VAR_GLOBAL;EQU03_01_03_HMI_OFF;M2603;%MX0.2603;BOOL;FALSE;EQU03_01_03 HMI Off manöver;
VAR_GLOBAL;EQU03_01_03_HMI_ON;M2602;%MX0.2602;BOOL;FALSE;EQU03_01_03 HMI On manöver;
VAR_GLOBAL;EQU03_01_03_RDY;X180;%IX384;BOOL;FALSE;Sandtvätt Tillåten inpumpning;
VAR_GLOBAL;EQU03_01_03_REMOTE;M2608;%MX0.2608;BOOL;FALSE;EQU03-01-03;
VAR_GLOBAL;EQU03_01_03_RESET_ANTAL;;;BOOL;FALSE;EQU03_01_03 Nollställ antal starter;
VAR_GLOBAL;EQU03_01_03_RESET_TID;;;BOOL;FALSE;EQU03_01_03 Nollställ drifttider;
VAR_GLOBAL;EQU03_01_03_RESTART_ET;;;REAL;0;EQU03_01_03 Kvar på restarttid ms;
VAR_GLOBAL;EQU03_01_03_RUN;;;BOOL;FALSE;EQU03_01_03 Drift signal från I/O;
VAR_GLOBAL;EQU03_01_03_ST;Y1EF;%QX495;BOOL;FALSE;Sandtvätt Start;
VAR_GLOBAL;EQU03_01_03_START;M2604;%MX0.2604;BOOL;FALSE;EQU03_01_03 Start signal;
VAR_GLOBAL;EQU03_01_03_STATUS_AUTO;M2607;%MX0.2607;BOOL;FALSE;EQU03_01_03 Status AUTO/MAN;
VAR_GLOBAL;EQU03_01_03_SummaAlarm;M2605;%MX0.2605;BOOL;FALSE;EQU03_01_03 Summa alarm;
VAR_GLOBAL;EQU03_01_03_TID_IDAG;D2000;%MD0.2000;REAL;0;EQU03_01_03 Drifttid idag minuter;
VAR_GLOBAL;EQU03_01_03_TID_IGAR;D2002;%MD0.2002;REAL;0;EQU03_01_03 Drifttid igår minuter;
VAR_GLOBAL;EQU03_01_03_TID_TOTAL;D2004;%MD0.2004;REAL;0;EQU03_01_03 Drifttid totalt hh.mm;
VAR_GLOBAL;EQU03_01_04_A;X181;%IX385;BOOL;FALSE;Sandtvätt Summalarm;
VAR_GLOBAL;EQU60_01_01_A;X21D;%IX541;BOOL;FALSE;Värmekabel Frånslagen säkring eller jordfelsbrytare;
VAR_GLOBAL;EQU60_02_01_A;X21E;%IX542;BOOL;FALSE;Värmekabel Frånslagen säkring eller jordfelsbrytare;
VAR_GLOBAL;EQU71_00_00_A;XE7;%IX231;BOOL;FALSE;Hydraulaggregat Summalarm;
VAR_GLOBAL;EQU71_00_00_ACOFAlarm;M2336;%MX0.2336;BOOL;FALSE;EQU71_00_00 ACOF alarm;
VAR_GLOBAL;EQU71_00_00_Alarm1;;;BOOL;FALSE;EQU71_00_00 Alarm signal från I/O;
VAR_GLOBAL;EQU71_00_00_Alarm2;;;BOOL;FALSE;EQU71_00_00 Alarm signal från I/O;
VAR_GLOBAL;EQU71_00_00_Alarm3;;;BOOL;FALSE;EQU71_00_00 Alarm signal från I/O;
VAR_GLOBAL;EQU71_00_00_Alarm4;;;BOOL;FALSE;EQU71_00_00 Alarm signal från I/O;
VAR_GLOBAL;EQU71_00_00_ANTAL_IDAG;D1466;%MD0.1466;REAL;0;EQU71_00_00 Starter idag minuter;
VAR_GLOBAL;EQU71_00_00_ANTAL_IGAR;D1468;%MD0.1468;REAL;0;EQU71_00_00 Starter igår minuter;
VAR_GLOBAL;EQU71_00_00_ANTAL_TOTAL;D1470;%MD0.1470;REAL;0;EQU71_00_00 Starter totalt;
VAR_GLOBAL;EQU71_00_00_AUTO_ON;;;BOOL;FALSE;EQU71_00_00 Auto start från logik;
VAR_GLOBAL;EQU71_00_00_D;XE4;%IX228;BOOL;FALSE;Hydraulaggregat Drift;
VAR_GLOBAL;EQU71_00_00_HMI_AUTO;M2330;%MX0.2330;BOOL;FALSE;EQU71_00_00 HMI Auto manöver;
VAR_GLOBAL;EQU71_00_00_HMI_MAN;M2331;%MX0.2331;BOOL;FALSE;EQU71_00_00 HMI Man manöver;
VAR_GLOBAL;EQU71_00_00_HMI_OFF;M2333;%MX0.2333;BOOL;FALSE;EQU71_00_00 HMI Off manöver;
VAR_GLOBAL;EQU71_00_00_HMI_ON;M2332;%MX0.2332;BOOL;FALSE;EQU71_00_00 HMI On manöver;
VAR_GLOBAL;EQU71_00_00_NS;XE8;%IX232;BOOL;FALSE;Hydraulaggregat Utlöst nödstopp;
VAR_GLOBAL;EQU71_00_00_Q;XE6;%IX230;BOOL;FALSE;Hydraulaggregat Utlöst säkring 0=alarm;
VAR_GLOBAL;EQU71_00_00_REMOTE;M2338;%MX0.2338;BOOL;FALSE;EQU71_00_00 Remote;
VAR_GLOBAL;EQU71_00_00_RESET_ANTAL;;;BOOL;FALSE;EQU71_00_00 Nollställ antal starter;
VAR_GLOBAL;EQU71_00_00_RESET_TID;;;BOOL;FALSE;EQU71_00_00 Nollställ drifttider;
VAR_GLOBAL;EQU71_00_00_RESTART_ET;;;REAL;0;EQU71_00_00 Kvar på restarttid ms;
VAR_GLOBAL;EQU71_00_00_RUN;;;BOOL;FALSE;EQU71_00_00 Drift signal från I/O;
VAR_GLOBAL;EQU71_00_00_S;XE5;%IX229;BOOL;FALSE;Hydraulaggregat Remote;
VAR_GLOBAL;EQU71_00_00_ST;Y1CF;%QX463;BOOL;FALSE;Hydraulaggregat stångmatare Start;
VAR_GLOBAL;EQU71_00_00_START;M2334;%MX0.2334;BOOL;FALSE;EQU71_00_00 Start signal;
VAR_GLOBAL;EQU71_00_00_STATUS_AUTO;M2337;%MX0.2337;BOOL;FALSE;EQU71_00_00 Status AUTO/MAN;
VAR_GLOBAL;EQU71_00_00_SummaAlarm;M2335;%MX0.2335;BOOL;FALSE;EQU71_00_00 Summa alarm;
VAR_GLOBAL;EQU71_00_00_TID_IDAG;D1460;%MD0.1460;REAL;0;EQU71_00_00 Drifttid idag minuter;
VAR_GLOBAL;EQU71_00_00_TID_IGAR;D1462;%MD0.1462;REAL;0;EQU71_00_00 Drifttid igår minuter;
VAR_GLOBAL;EQU71_00_00_TID_TOTAL;D1464;%MD0.1464;REAL;0;EQU71_00_00 Drifttid totalt hh.mm;
VAR_GLOBAL;EQU71_00_01_A;X207;%IX519;BOOL;FALSE;Teleskoprör 1 Driftsklar;
VAR_GLOBAL;EQU71_00_01_ACOF_larm;M3075;%MX0.3075;BOOL;FALSE;EQU71_00_01 Status ACOF alarm;
VAR_GLOBAL;EQU71_00_01_Alarm1;;;BOOL;FALSE;EQU71_00_01 Alarm signal från I/O;
VAR_GLOBAL;EQU71_00_01_Alarm2;;;BOOL;FALSE;EQU71_00_01 Alarm signal från I/O;
VAR_GLOBAL;EQU71_00_01_Alarm3;;;BOOL;FALSE;EQU71_00_01 Alarm signal från I/O;
VAR_GLOBAL;EQU71_00_01_Alarm4;;;BOOL;FALSE;EQU71_00_01 Alarm signal från I/O;
VAR_GLOBAL;EQU71_00_01_ANTAL_CLOSE_IDAG;;;REAL;0;EQU71_00_01 Antal stängningar idag;
VAR_GLOBAL;EQU71_00_01_ANTAL_CLOSE_IGAR;;;REAL;0;EQU71_00_01 Antal stängningar igår;
VAR_GLOBAL;EQU71_00_01_ANTAL_CLOSE_TOTAL;;;REAL;0;EQU71_00_01 Antal stängningar totalt;
VAR_GLOBAL;EQU71_00_01_ANTAL_OPEN_IDAG;;;REAL;0;EQU71_00_01 Antal öppningar idag;
VAR_GLOBAL;EQU71_00_01_ANTAL_OPEN_IGAR;;;REAL;0;EQU71_00_01 Antal öppningar igår;
VAR_GLOBAL;EQU71_00_01_ANTAL_OPEN_TOTAL;;;REAL;0;EQU71_00_01 Antal öppningar totalt;
VAR_GLOBAL;EQU71_00_01_AUTO_CLOSE;;;BOOL;FALSE;EQU71_00_01 Auto stäng;
VAR_GLOBAL;EQU71_00_01_AUTO_OPEN;;;BOOL;FALSE;EQU71_00_01 Auto öppna;
VAR_GLOBAL;EQU71_00_01_CLOSE;M3078;%MX0.3078;BOOL;FALSE;EQU71_00_01 Ventil stäng order;
VAR_GLOBAL;EQU71_00_01_CLOSED;;;BOOL;FALSE;EQU71_00_01 läge stängd;
VAR_GLOBAL;EQU71_00_01_DN;X204;%IX516;BOOL;FALSE;Teleskoprör 1 Drift ner;
VAR_GLOBAL;EQU71_00_01_DU;X208;%IX520;BOOL;FALSE;Teleskoprör 1 Drift upp;
VAR_GLOBAL;EQU71_00_01_H;X217;%IX535;BOOL;FALSE;Hög nivå Container 1 ;
VAR_GLOBAL;EQU71_00_01_HMI_AUTO;M3070;%MX0.3070;BOOL;FALSE;EQU71_00_01 HMI Auto;
VAR_GLOBAL;EQU71_00_01_HMI_CLOSE;M3073;%MX0.3073;BOOL;FALSE;EQU71_00_01 HMI Stäng;
VAR_GLOBAL;EQU71_00_01_HMI_MAN;M3071;%MX0.3071;BOOL;FALSE;EQU71_00_01 HMI Man;
VAR_GLOBAL;EQU71_00_01_HMI_OPEN;M3072;%MX0.3072;BOOL;FALSE;EQU71_00_01 HMI Öppna;
VAR_GLOBAL;EQU71_00_01_N;X20A;%IX522;BOOL;FALSE;Teleskoprör 1 Gränsläge nere;
VAR_GLOBAL;EQU71_00_01_OPEN;M3077;%MX0.3077;BOOL;FALSE;EQU71_00_01 Ventil öppna order;
VAR_GLOBAL;EQU71_00_01_OPENED;;;BOOL;FALSE;EQU71_00_01 läge öppen;
VAR_GLOBAL;EQU71_00_01_Q;X206;%IX518;BOOL;FALSE;Teleskoprör 1 Utlöst motorskydd;
VAR_GLOBAL;EQU71_00_01_REMOTE;M3079;%MX0.3079;BOOL;FALSE;EQU71-00-01;
VAR_GLOBAL;EQU71_00_01_S;X205;%IX517;BOOL;FALSE;Teleskoprör 1 Remote;
VAR_GLOBAL;EQU71_00_01_Status_Auto;M3076;%MX0.3076;BOOL;FALSE;EQU71_00_01 Status signal AUTO/MAN;
VAR_GLOBAL;EQU71_00_01_STN;Y1A6;%QX422;BOOL;FALSE;Teleskoprör 1 Upp;
VAR_GLOBAL;EQU71_00_01_STU;Y1A5;%QX421;BOOL;FALSE;Teleskoprör 1 Ner;
VAR_GLOBAL;EQU71_00_01_SummaAlarm;M3074;%MX0.3074;BOOL;FALSE;EQU71_00_01 Summa alarm;
VAR_GLOBAL;EQU71_00_01_U;X209;%IX521;BOOL;FALSE;Teleskoprör 1 Gränsläge uppe;
VAR_GLOBAL;EQU71_00_02_A;X213;%IX531;BOOL;FALSE;Teleskoprör 2 Driftsklar;
VAR_GLOBAL;EQU71_00_02_ACOF_larm;M3085;%MX0.3085;BOOL;FALSE;EQU71_00_02 Status ACOF alarm;
VAR_GLOBAL;EQU71_00_02_Alarm1;;;BOOL;FALSE;EQU71_00_02 Alarm signal från I/O;
VAR_GLOBAL;EQU71_00_02_Alarm2;;;BOOL;FALSE;EQU71_00_02 Alarm signal från I/O;
